Αναγνωριστικό,eidos,etos,tm_code,tm_per,eidos_from_excel,tma_code,tma_per,ps_ex,ps_dm,ps_km,teacher,
2369,ΠΡΟ,2017,51,ΚΟΙΝΩΝΙΚΗΣ ΠΟΛΙΤΙΚΗΣ,ΠΡΟ,510441,"ΙΔΕΟΛΟΓΙΑ, ΔΗΜΟΣΙΟΣ ΛΟΓΟΣ ΚΑΙ ΚΟΙΝΩΝΙΚΗ ΠΟΛΙΤΙΚΗ",6,3,ΣΕ,ΜΑΥΡΙΔΗΣ ΗΡΑΚΛΗΣ,
2370,ΠΡΟ,2017,51,ΚΟΙΝΩΝΙΚΗΣ ΠΟΛΙΤΙΚΗΣ,ΠΡΟ,510442,"ΘΕΜΕΛΙΩΣΕΙΣ ΤΗΣ ΚΟΙΝΩΝΙΚΗΣ ΠΟΛΙΤΙΚΗΣ : ΘΕΜΑΤΑ ΔΙΚΑΙΟΣΥΝΗΣ, ΙΣΟΤΗΤΑΣ ΚΑΙ ΔΙΚΑΙΩΜΑΤΩΝ",8,3,ΣΕ,ΜΑΥΡΙΔΗΣ ΗΡΑΚΛΗΣ,
2371,ΠΡΟ,2017,51,ΚΟΙΝΩΝΙΚΗΣ ΠΟΛΙΤΙΚΗΣ,ΠΡΟ,510445,ΚΟΙΝΩΝΙΟΛΟΓΙΑ ΤΗΣ ΕΡΓΑΣΙΑΣ ΙΙ: ΜΕΤΑΒΙΟΜΗΧΑΝΙΚΟ ΠΡΟΤΥΠΟ ΚΑΙ ΕΡΓΑΣΙΑ,7,3,ΣΕ,ΠΕΤΡΑΚΗ ΓΕΩΡΓΙΑ,
2372,ΠΡΟ,2017,51,ΚΟΙΝΩΝΙΚΗΣ ΠΟΛΙΤΙΚΗΣ,ΠΡΟ,510499,ΠΤΥΧΙΑΚΗ,8,9,ΕΡΓ,ΣΑΚΕΛΛΑΡΟΠΟΥΛΟΣ ΣΠΥΡΙΔΩΝ,
2373,ΠΡΟ,2017,51,ΚΟΙΝΩΝΙΚΗΣ ΠΟΛΙΤΙΚΗΣ,ΠΡΟ,510499,ΠΤΥΧΙΑΚΗ,8,9,ΕΡΓ,ΨΗΜΜΕΝΟΣ ΙΟΡΔΑΝΗΣ,
2374,ΠΡΟ,2017,51,ΚΟΙΝΩΝΙΚΗΣ ΠΟΛΙΤΙΚΗΣ,ΠΡΟ,510600,ΠΡΑΚΤΙΚΗ  ΑΣΚΗΣΗ,5,3,ΕΕ,ΠΕΤΡΑΚΗ ΓΕΩΡΓΙΑ,
2375,ΠΡΟ,2017,51,ΚΟΙΝΩΝΙΚΗΣ ΠΟΛΙΤΙΚΗΣ,ΠΡΟ,510601,ΠΡΑΚΤΙΚΗ  ΑΣΚΗΣΗ ΕΑΡΙΝΟΥ,6,3,ΕΕ,ΠΕΤΡΑΚΗ ΓΕΩΡΓΙΑ,
2376,ΠΡΟ,2017,52,ΚΟΙΝΩΝΙΚΗΣ ΑΝΘΡΩΠΟΛΟΓΙΑΣ,ΠΡΟ,520003,ΕΙΣΑΓΩΓΗ ΣΤΗΝ ΚΟΙΝΩΝΙΚΗ ΑΝΘΡΩΠΟΛΟΓΙΑ Ι,1,3,ΥΠ,RIBOLI DIANA,
2377,ΠΡΟ,2017,52,ΚΟΙΝΩΝΙΚΗΣ ΑΝΘΡΩΠΟΛΟΓΙΑΣ,ΠΡΟ,520011,ΕΙΣΑΓΩΓΗ ΣΤΗΝ ΚΟΙΝΩΝΙΚΗ ΑΝΘΡΩΠΟΛΟΓΙΑ ΙΙ,2,3,ΥΠ,ΓΕΡΟΣ ΠΑΝΑΓΙΩΤΗΣ,
2378,ΠΡΟ,2017,52,ΚΟΙΝΩΝΙΚΗΣ ΑΝΘΡΩΠΟΛΟΓΙΑΣ,ΠΡΟ,520025,ΑΝΘΡΩΠΟΛΟΓΙΑ ΤΗΣ ΣΥΓΧΡΟΝΗΣ ΕΛΛΑΔΑΣ,1,3,ΥΠ,ΑΣΤΡΙΝΑΚΗ ΟΥΡΑΝΙΑ,
2379,ΠΡΟ,2017,52,ΚΟΙΝΩΝΙΚΗΣ ΑΝΘΡΩΠΟΛΟΓΙΑΣ,ΠΡΟ,520028,ΙΣΤΟΡΙΑ ΤΗΣ ΑΝΘΡΩΠΟΛΟΓΙΚΗΣ ΣΚΕΨΗΣ,2,3,ΥΠ,ΜΑΚΡΗΣ ΓΕΡΑΣΙΜΟΣ,
2380,ΠΡΟ,2017,52,ΚΟΙΝΩΝΙΚΗΣ ΑΝΘΡΩΠΟΛΟΓΙΑΣ,ΠΡΟ,520031,ΑΝΘΡΩΠΟΛΟΓΙΚΕΣ ΘΕΩΡΙΕΣ ΤΗΣ ΟΙΚΟΓΕΝΕΙΑΣ ΚΑΙ ΤΗΣ ΣΥΓΓΕΝΕΙΑΣ,3,3,ΥΠ,ΤΟΥΝΤΑΣΑΚΗ ΕΙΡΗΝΗ,
2381,ΠΡΟ,2017,52,ΚΟΙΝΩΝΙΚΗΣ ΑΝΘΡΩΠΟΛΟΓΙΑΣ,ΠΡΟ,520032,ΑΝΘΡΩΠΟΛΟΓΙΑ ΤΗΣ ΘΡΗΣΚΕΙΑΣ ΚΑΙ ΤΩΝ ΣΥΜΒΟΛΙΚΩΝ  ΣΥΣΤΗΜΑΤΩΝ,3,3,ΥΠ,ΜΑΚΡΗΣ ΓΕΡΑΣΙΜΟΣ,
2382,ΠΡΟ,2017,52,ΚΟΙΝΩΝΙΚΗΣ ΑΝΘΡΩΠΟΛΟΓΙΑΣ,ΠΡΟ,520033,ΑΝΘΡΩΠΟΛΟΓΙΑ ΤΟΥ ΣΩΜΑΤΟΣ,6,3,ΕΕ,ΠΑΠΑΓΑΡΟΥΦΑΛΗ ΕΛΕΝΗ,
2383,ΠΡΟ,2017,52,ΚΟΙΝΩΝΙΚΗΣ ΑΝΘΡΩΠΟΛΟΓΙΑΣ,ΠΡΟ,520046,ΟΙΚΟΝΟΜΙΚΗ ΑΝΘΡΩΠΟΛΟΓΙΑ,3,3,ΥΠ,ΠΕΤΡΟΥ ΜΙΧΑΗΛ,
2384,ΠΡΟ,2017,52,ΚΟΙΝΩΝΙΚΗΣ ΑΝΘΡΩΠΟΛΟΓΙΑΣ,ΠΡΟ,520047,ΑΣΤΙΚΗ ΑΝΘΡΩΠΟΛΟΓΙΑ,3,3,ΥΠ,ΟΙΚΟΝΟΜΟΥ ΛΕΩΝΙΔΑΣ,
2385,ΠΡΟ,2017,52,ΚΟΙΝΩΝΙΚΗΣ ΑΝΘΡΩΠΟΛΟΓΙΑΣ,ΠΡΟ,520049,ΠΟΛΙΤΙΚΗ ΑΝΘΡΩΠΟΛΟΓΙΑ,4,3,ΥΠ,ΑΣΤΡΙΝΑΚΗ ΟΥΡΑΝΙΑ,
2386,ΠΡΟ,2017,52,ΚΟΙΝΩΝΙΚΗΣ ΑΝΘΡΩΠΟΛΟΓΙΑΣ,ΠΡΟ,520057,ΑΝΘΡΩΠΟΛΟΓΙΚΕΣ ΕΡΕΥΝΕΣ ΣΤΗΝ ΜΕΣΟΓΕΙΟ,2,3,ΥΠ,ΤΣΙΜΟΥΡΗΣ ΓΕΩΡΓΙΟΣ,
2387,ΠΡΟ,2017,52,ΚΟΙΝΩΝΙΚΗΣ ΑΝΘΡΩΠΟΛΟΓΙΑΣ,ΠΡΟ,520059,ΣΥΓΧΡΟΝΗ ΑΝΘΡΩΠΟΛΟΓΙΚΗ ΘΕΩΡΙΑ,3,3,ΥΠ,ΠΑΠΑΓΑΡΟΥΦΑΛΗ ΕΛΕΝΗ,
2388,ΠΡΟ,2017,52,ΚΟΙΝΩΝΙΚΗΣ ΑΝΘΡΩΠΟΛΟΓΙΑΣ,ΠΡΟ,520060,ΜΕΘΟΔΟΛΟΓΙΑ ΤΗΣ ΚΟΙΝΩΝΙΚΗΣ ΑΝΘΡΩΠΟΛΟΓΙΑΣ,4,3,ΥΠ,ΜΑΚΡΗΣ ΓΕΡΑΣΙΜΟΣ,
2389,ΠΡΟ,2017,52,ΚΟΙΝΩΝΙΚΗΣ ΑΝΘΡΩΠΟΛΟΓΙΑΣ,ΠΡΟ,520064,ANTHROPOLOGY OF ISLAMIC SOCIETIES - ΑΝΘΡΩΠΟΛΟΓΙΑ ΤΩΝ ΙΣΛΑΜΙΚΩΝ ΚΟΙΝΩΝΙΩΝ,5,3,ΕΕ,ΜΑΚΡΗΣ ΓΕΡΑΣΙΜΟΣ,
2390,ΠΡΟ,2017,52,ΚΟΙΝΩΝΙΚΗΣ ΑΝΘΡΩΠΟΛΟΓΙΑΣ,ΠΡΟ,520084,ΑΝΘΡΩΠΟΛΟΓΙΚΕΣ ΠΡΟΣΕΓΓΙΣΕΙΣ ΤΗΣ ΜΕΤΑΝΑΣΤΕΥΣΗΣ,4,3,ΥΠ,ΤΣΙΜΟΥΡΗΣ ΓΕΩΡΓΙΟΣ,
2391,ΠΡΟ,2017,52,ΚΟΙΝΩΝΙΚΗΣ ΑΝΘΡΩΠΟΛΟΓΙΑΣ,ΠΡΟ,520089,ΕΙΣΑΓΩΓΗ ΣΤΗΝ ΚΟΙΝΩΝΙΚΗ ΘΕΩΡΙΑ,1,3,ΥΠ,ΓΕΡΟΣ ΠΑΝΑΓΙΩΤΗΣ,
2392,ΠΡΟ,2017,52,ΚΟΙΝΩΝΙΚΗΣ ΑΝΘΡΩΠΟΛΟΓΙΑΣ,ΠΡΟ,520105,ΑΝΘΡΩΠΟΛΟΓΙΑ ΤΩΝ ΣΥΓΧΡΟΝΩΝ ΔΥΤΙΚΩΝ ΚΟΙΝΩΝΙΩΝ,6,3,ΕΕ,ΟΙΚΟΝΟΜΟΥ ΛΕΩΝΙΔΑΣ,
2393,ΠΡΟ,2017,52,ΚΟΙΝΩΝΙΚΗΣ ΑΝΘΡΩΠΟΛΟΓΙΑΣ,ΠΡΟ,520106,ANTHROPOLOGY OF TOURISM - ΑΝΘΡΩΠΟΛΟΓΙΑ ΤΟΥ ΤΟΥΡΙΣΜΟΥ,5,3,ΕΕ,ΤΣΙΜΟΥΡΗΣ ΓΕΩΡΓΙΟΣ,
2394,ΠΡΟ,2017,52,ΚΟΙΝΩΝΙΚΗΣ ΑΝΘΡΩΠΟΛΟΓΙΑΣ,ΠΡΟ,520108,ΑΝΘΡΩΠΟΛΟΓΙΑ ΤΟΥ ΔΙΚΑΙΟΥ,6,3,ΕΕ,ΑΣΤΡΙΝΑΚΗ ΟΥΡΑΝΙΑ,
2395,ΠΡΟ,2017,52,ΚΟΙΝΩΝΙΚΗΣ ΑΝΘΡΩΠΟΛΟΓΙΑΣ,ΠΡΟ,520109,"ΤΑΥΤΟΤΗΤΑ,ΕΤΕΡΟΤΗΤΑ ΚΑΙ ΠΟΛΥΠΟΛΙΤΙΣΜΙΚΟΤΗΤΑ",5,3,ΕΕ,ΝΟΤΑΡΑΣ ΑΝΔΡΕΑΣ,
2396,ΠΡΟ,2017,52,ΚΟΙΝΩΝΙΚΗΣ ΑΝΘΡΩΠΟΛΟΓΙΑΣ,ΠΡΟ,520110,ΔΙΑΠΟΛΙΤΙΣΜΙΚΟΤΗΤΑ ΚΑΙ ΕΚΠΑΙΔΕΥΣΗ : ΠΑΙΔΑΓΩΓΙΚΕΣ ΘΕΩΡΙΕΣ,4,3,ΥΠ,ΤΟΥΝΤΑΣΑΚΗ ΕΙΡΗΝΗ,
2397,ΠΡΟ,2017,52,ΚΟΙΝΩΝΙΚΗΣ ΑΝΘΡΩΠΟΛΟΓΙΑΣ,ΠΡΟ,520116,ΕΙΣΑΓΩΓΗ ΣΤΗΝ ΠΟΛΙΤΙΣΜΙΚΗ ΓΕΩΓΡΑΦΙΑ,6,3,ΕΕ,ΟΙΚΟΝΟΜΟΥ ΛΕΩΝΙΔΑΣ,
2398,ΠΡΟ,2017,52,ΚΟΙΝΩΝΙΚΗΣ ΑΝΘΡΩΠΟΛΟΓΙΑΣ,ΠΡΟ,520129,ΑΝΘΡΩΠΟΛΟΓΙΑ ΤΟΥ ΦΥΛΟΥ,6,3,ΕΕ,ΑΘΑΝΑΣΙΟΥ ΑΘΗΝΑ,
2399,ΠΡΟ,2017,52,ΚΟΙΝΩΝΙΚΗΣ ΑΝΘΡΩΠΟΛΟΓΙΑΣ,ΠΡΟ,520138,ΠΟΛΙΤΙΣΜΙΚΗ ΑΝΘΡΩΠΟΛΟΓΙΑ,5,3,ΕΕ,ΠΑΠΑΓΑΡΟΥΦΑΛΗ ΕΛΕΝΗ,
2400,ΠΡΟ,2017,52,ΚΟΙΝΩΝΙΚΗΣ ΑΝΘΡΩΠΟΛΟΓΙΑΣ,ΠΡΟ,520139,ΑΝΘΡΩΠΟΛΟΓΙΚΕΣ ΠΡΟΣΕΓΓΙΣΕΙΣ ΤΟΥ ΛΑ'Ι'ΚΟΥ ΠΟΛΙΤΙΣΜΟΥ,7,3,ΕΕ,ΟΙΚΟΝΟΜΟΥ ΛΕΩΝΙΔΑΣ,
2401,ΠΡΟ,2017,52,ΚΟΙΝΩΝΙΚΗΣ ΑΝΘΡΩΠΟΛΟΓΙΑΣ,ΠΡΟ,520141,ΕΙΣΑΓΩΓΗ ΣΤΗΝ ΠΟΛΙΤΙΚΗ ΟΙΚΟΝΟΜΙΑ,1,3,ΥΠ,ΑΘΑΝΑΣΙΟΥ ΑΘΗΝΑ,
2402,ΠΡΟ,2017,52,ΚΟΙΝΩΝΙΚΗΣ ΑΝΘΡΩΠΟΛΟΓΙΑΣ,ΠΡΟ,520142,ΚΡΑΤΟΣ ΚΑΙ ΚΟΙΝΩΝΙΑ ΣΤΗ ΝΕΟΤΕΡΗ ΕΛΛΑΔΑ -19ος ΑΙΩΝΑΣ,2,3,ΥΠ,ΜΑΡΩΝΙΤΗ ΝΙΚΗ,
2403,ΠΡΟ,2017,52,ΚΟΙΝΩΝΙΚΗΣ ΑΝΘΡΩΠΟΛΟΓΙΑΣ,ΠΡΟ,520143,"ΕΘΝΟΓΡΑΦΙΑ ΚΑΙ ΠΑΡΑΔΕΙΓΜΑΤΑ  ΕΠΙΤΟΠΙΑΣ  ΕΡΕΥΝΑΣ

",6,3,ΣΕ,ΠΑΠΑΓΑΡΟΥΦΑΛΗ ΕΛΕΝΗ,
2404,ΠΡΟ,2017,52,ΚΟΙΝΩΝΙΚΗΣ ΑΝΘΡΩΠΟΛΟΓΙΑΣ,ΠΡΟ,520144,ΑΝΘΡΩΠΟΛΟΓΙΑ ΤΗΣ ΒΙΑΣ ΚΑΙ ΤΩΝ ΣΥΓΚΡΟΥΣΕΩΝ,7,3,ΕΕ,ΑΣΤΡΙΝΑΚΗ ΟΥΡΑΝΙΑ,
2405,ΠΡΟ,2017,52,ΚΟΙΝΩΝΙΚΗΣ ΑΝΘΡΩΠΟΛΟΓΙΑΣ,ΠΡΟ,520145,ΔΙΔΑΚΤΙΚΗ ΤΗΣ ΚΟΙΝΩΝΙΚΗΣ ΑΝΘΡΩΠΟΛΟΓΙΑΣ ΚΑΙ ΤΩΝ ΚΟΙΝΩΝΙΚΩΝ ΕΠΙΣΤΗΜΩΝ: ΠΕΙΡΑΜΑΤΙΚΕΣ ΜΟΡΦΕΣ ΔΙΔΑΣΚΑΛΙΑΣ,7,3,ΕΕ,ΤΣΙΜΟΥΡΗΣ ΓΕΩΡΓΙΟΣ,
2406,ΠΡΟ,2017,52,ΚΟΙΝΩΝΙΚΗΣ ΑΝΘΡΩΠΟΛΟΓΙΑΣ,ΠΡΟ,520147,ΙΣΤΟΡΙΑ ΤΩΝ ΒΑΛΚΑΝΙΚΩΝ ΛΑΩΝ (19ος - μέσα 20ου ΑΙ.),6,3,ΕΕ,ΜΑΡΩΝΙΤΗ ΝΙΚΗ,
2407,ΠΡΟ,2017,52,ΚΟΙΝΩΝΙΚΗΣ ΑΝΘΡΩΠΟΛΟΓΙΑΣ,ΠΡΟ,520150,ΑΝΘΡΩΠΟΛΟΓΙΚΕΣ ΠΡΟΣΕΓΓΙΣΕΙΣ ΤΗΣ ΔΙΑΣΠΟΡΑΣ,7,3,ΕΕ,ΝΟΤΑΡΑΣ ΑΝΔΡΕΑΣ,
2408,ΠΡΟ,2017,52,ΚΟΙΝΩΝΙΚΗΣ ΑΝΘΡΩΠΟΛΟΓΙΑΣ,ΠΡΟ,520155,ΕΥΡΩΠΑΙΚΗ ΙΣΤΟΡΙΑ ΝΕΟΤΕΡΩΝ ΧΡΟΝΩΝ,1,3,ΥΠ,ΜΑΡΩΝΙΤΗ ΝΙΚΗ,
2409,ΠΡΟ,2017,52,ΚΟΙΝΩΝΙΚΗΣ ΑΝΘΡΩΠΟΛΟΓΙΑΣ,ΠΡΟ,520156,ΑΝΘΡΩΠΟΛΟΓΙΑ ΚΑΙ ΦΙΛΟΣΟΦΙΑ,8,3,ΕΕ,ΑΘΑΝΑΣΙΟΥ ΑΘΗΝΑ,
2410,ΠΡΟ,2017,52,ΚΟΙΝΩΝΙΚΗΣ ΑΝΘΡΩΠΟΛΟΓΙΑΣ,ΠΡΟ,520162,ANTHROPOLOGY AND ARCHAEOLOGY - ΑΝΘΡΩΠΟΛΟΓΙΑ ΚΑΙ ΑΡΧΑΙΟΛΟΓΙΑ,8,3,ΕΕ,ΓΙΑΛΟΥΡΗ ΑΝΑΣΤΑΣΙΑ-ΕΛΕΝΗ,
2411,ΠΡΟ,2017,52,ΚΟΙΝΩΝΙΚΗΣ ΑΝΘΡΩΠΟΛΟΓΙΑΣ,ΠΡΟ,520170,ΣΥΓΓΕΝΕΙΑ ΚΑΙ ΝΕΕΣ ΤΕΧΝΟΛΟΓΙΕΣ ΑΝΑΠΑΡΑΓΩΓΗΣ,7,3,ΕΕ,ΤΟΥΝΤΑΣΑΚΗ ΕΙΡΗΝΗ,
2412,ΠΡΟ,2017,52,ΚΟΙΝΩΝΙΚΗΣ ΑΝΘΡΩΠΟΛΟΓΙΑΣ,ΠΡΟ,520172,ΑΝΘΡΩΠΟΛΟΓΙΑ ΚΑΙ ΟΡΙΕΝΤΑΛΙΣΜΟΣ: ΖΗΤΗΜΑΤΑ ΑΠΟΙΚΙΟΚΡΑΤΙΑΣ,8,3,ΕΕ,ΓΕΡΟΣ ΠΑΝΑΓΙΩΤΗΣ,
2413,ΠΡΟ,2017,52,ΚΟΙΝΩΝΙΚΗΣ ΑΝΘΡΩΠΟΛΟΓΙΑΣ,ΠΡΟ,520177,ΕΙΔΙΚΑ ΘΕΜΑΤΑ ΕΥΡΩΠΑΪΚΗΣ ΙΣΤΟΡΙΑΣ ΤΟΥ 20ου ΑΙΩΝΑ,7,3,ΕΕ,ΜΑΡΩΝΙΤΗ ΝΙΚΗ,
2414,ΠΡΟ,2017,52,ΚΟΙΝΩΝΙΚΗΣ ΑΝΘΡΩΠΟΛΟΓΙΑΣ,ΠΡΟ,520181,ΕΘΝΟΓΡΑΦΙΑ ΤΗΣ ΜΕΣΗΣ ΑΝΑΤΟΛΗΣ,7,3,ΕΕ,ΓΕΡΟΣ ΠΑΝΑΓΙΩΤΗΣ,
2415,ΠΡΟ,2017,52,ΚΟΙΝΩΝΙΚΗΣ ΑΝΘΡΩΠΟΛΟΓΙΑΣ,ΠΡΟ,520182,ΑΝΘΡΩΠΟΛΟΓΙΚΕΣ ΘΕΩΡΙΕΣ ΤΟΥ ΕΘΝΙΚΙΣΜΟΥ ΚΑΙ ΕΘΝΟΤΙΣΜΟΥ,4,3,ΥΠ,ΝΟΤΑΡΑΣ ΑΝΔΡΕΑΣ,
2416,ΠΡΟ,2017,52,ΚΟΙΝΩΝΙΚΗΣ ΑΝΘΡΩΠΟΛΟΓΙΑΣ,ΠΡΟ,520183,ΑΝΘΡΩΠΟΛΟΓΙΑ ΚΑΙ ΤΕΧΝΗ,8,3,ΕΕ,ΓΙΑΛΟΥΡΗ ΑΝΑΣΤΑΣΙΑ-ΕΛΕΝΗ,
2417,ΠΡΟ,2017,52,ΚΟΙΝΩΝΙΚΗΣ ΑΝΘΡΩΠΟΛΟΓΙΑΣ,ΠΡΟ,520185,ΕΘΝΟΓΡΑΦΙΑ ΤΗΣ ΡΩΣΙΑΣ ΚΑΙ ΤΩΝ ΧΩΡΩΝ ΤΗΣ ΠΡΩΗΝ ΣΟΒΙΕΤΙΚΗΣ ΕΝΩΣΗΣ,8,3,ΕΕ,ΝΟΤΑΡΑΣ ΑΝΔΡΕΑΣ,
2418,ΠΡΟ,2017,52,ΚΟΙΝΩΝΙΚΗΣ ΑΝΘΡΩΠΟΛΟΓΙΑΣ,ΠΡΟ,520186,"ΠΟΛΙΤΙΚΕΣ ΤΗΣ ΜΝΗΜΗΣ, ΤΟΥ ΤΡΑΥΜΑΤΟΣ ΚΑΙ ΤΗΣ ΜΑΡΤΥΡΙΑΣ",7,3,ΣΕ,ΑΘΑΝΑΣΙΟΥ ΑΘΗΝΑ,
2419,ΠΡΟ,2017,52,ΚΟΙΝΩΝΙΚΗΣ ΑΝΘΡΩΠΟΛΟΓΙΑΣ,ΠΡΟ,520188,ΜΕΘΟΔΟΙ ΣΥΛΛΟΓΗΣ ΔΕΔΟΜΕΝΩΝ ΣΤΗΝ ΠΟΣΟΤΙΚΗ ΕΡΕΥΝΑ,7,3,ΕΕ,ΚΥΡΙΑΖΗ ΠΑΝΑΓΙΩΤΑ,
2420,ΠΡΟ,2017,52,ΚΟΙΝΩΝΙΚΗΣ ΑΝΘΡΩΠΟΛΟΓΙΑΣ,ΠΡΟ,520189,ΕΦΑΡΜΟΓΕΣ ΠΟΣΟΤΙΚΗΣ ΕΡΕΥΝΑΣ ΜΕ ΤΟ ΠΡΟΓΡΑΜΜΑ SPSS,7,3,ΣΕ,ΚΥΡΙΑΖΗ ΠΑΝΑΓΙΩΤΑ,
2421,ΠΡΟ,2017,52,ΚΟΙΝΩΝΙΚΗΣ ΑΝΘΡΩΠΟΛΟΓΙΑΣ,ΠΡΟ,520190,ΜΕΘΟΔΟΙ ΑΝΑΛΥΣΗΣ ΔΕΔΟΜΕΝΩΝ ΣΤΗΝ ΠΟΣΟΤΙΚΗ ΕΡΕΥΝΑ,8,3,ΕΕ,ΚΥΡΙΑΖΗ ΠΑΝΑΓΙΩΤΑ,
2422,ΠΡΟ,2017,52,ΚΟΙΝΩΝΙΚΗΣ ΑΝΘΡΩΠΟΛΟΓΙΑΣ,ΠΡΟ,520191,ΚΟΙΝΩΝΙΚΗ ΕΡΕΥΝΑ ΚΑΙ  ΣΥΝΔΥΑΣΤΙΚΗ ΜΕΘΟΔΟΛΟΓΙΑ,8,3,ΣΕ,ΚΥΡΙΑΖΗ ΠΑΝΑΓΙΩΤΑ,
2423,ΠΡΟ,2017,52,ΚΟΙΝΩΝΙΚΗΣ ΑΝΘΡΩΠΟΛΟΓΙΑΣ,ΠΡΟ,520193,ΕΘΝΟΪΑΤΡΙΚΗ,7,3,ΕΕ,RIBOLI DIANA,
2424,ΠΡΟ,2017,52,ΚΟΙΝΩΝΙΚΗΣ ΑΝΘΡΩΠΟΛΟΓΙΑΣ,ΠΡΟ,520195,"ΠΛΗΡΟΦΟΡΙΑΚΗ ΠΑΙΔΕΙΑ: ΜΕΘΟΔΟΛΟΓΙΑ ΑΝΑΖΗΤΗΣΗΣ, ΑΞΙΟΛΟΓΗΣΗΣ ΚΑΙ ΧΡΗΣΗΣ ΠΗΓΩΝ",2,3,ΥΠ,ΚΑΝΑΚΗ ΧΡΙΣΤΙΝΑ,
2425,ΠΡΟ,2017,52,ΚΟΙΝΩΝΙΚΗΣ ΑΝΘΡΩΠΟΛΟΓΙΑΣ,ΠΡΟ,520196,ANTHROPOLOGICAL RESEARCH  IN  GREECE AND THE MEDITERRANEAN (ERASMUS +),8,3,ΕΕ,ΑΣΤΡΙΝΑΚΗ ΟΥΡΑΝΙΑ,
2426,ΠΡΟ,2017,52,ΚΟΙΝΩΝΙΚΗΣ ΑΝΘΡΩΠΟΛΟΓΙΑΣ,ΠΡΟ,520197,CONTEMPORARY  ISSUES  IN  SOCIAL  ANTHROPOLOGY (ERASMUS +),7,3,ΕΕ,RIBOLI DIANA,
2427,ΠΡΟ,2017,52,ΚΟΙΝΩΝΙΚΗΣ ΑΝΘΡΩΠΟΛΟΓΙΑΣ,ΠΡΟ,520198,ANTHROPOLOGY OF TOURISM (ERASMUS+),7,3,ΕΕ,ΤΣΙΜΟΥΡΗΣ ΓΕΩΡΓΙΟΣ,
2428,ΠΡΟ,2017,52,ΚΟΙΝΩΝΙΚΗΣ ΑΝΘΡΩΠΟΛΟΓΙΑΣ,ΠΡΟ,520199,THE ANTHROPOLOGY OF ISLAMIC SOCIETIES (ERASMUS+),7,3,ΕΕ,ΜΑΚΡΗΣ ΓΕΡΑΣΙΜΟΣ,
2429,ΠΡΟ,2017,52,ΚΟΙΝΩΝΙΚΗΣ ΑΝΘΡΩΠΟΛΟΓΙΑΣ,ΠΡΟ,520200,ANTHROPOLOGY AND POPULAR CULTURE (ERASMUS+),7,3,ΕΕ,ΟΙΚΟΝΟΜΟΥ ΛΕΩΝΙΔΑΣ,
2430,ΠΡΟ,2017,52,ΚΟΙΝΩΝΙΚΗΣ ΑΝΘΡΩΠΟΛΟΓΙΑΣ,ΠΡΟ,520201,ANTHROPOLOGY AND ARCHAEOLOGY (ERASMUS+),8,3,ΕΕ,ΓΙΑΛΟΥΡΗ ΑΝΑΣΤΑΣΙΑ-ΕΛΕΝΗ,
2431,ΠΡΟ,2017,52,ΚΟΙΝΩΝΙΚΗΣ ΑΝΘΡΩΠΟΛΟΓΙΑΣ,ΠΡΟ,520202,HISTORY OF THΕ BALKAN STATES (19th - mid-20th century) (ERASMUS+),8,3,ΕΕ,ΜΑΡΩΝΙΤΗ ΝΙΚΗ,
2432,ΠΡΟ,2017,52,ΚΟΙΝΩΝΙΚΗΣ ΑΝΘΡΩΠΟΛΟΓΙΑΣ,ΠΡΟ,520203,ETHNICITY AND NATIONALISM : ANTHROPOLOGICAL PERSPECTIVES (ERASMUS+),8,3,ΕΕ,ΝΟΤΑΡΑΣ ΑΝΔΡΕΑΣ,
2433,ΠΡΟ,2017,6,ΨΥΧΟΛΟΓΙΑΣ,ΠΡΟ,600002,ΕΙΣΑΓΩΓΗ ΣΤΗΝ ΚΟΙΝΩΝΙΚΗ ΨΥΧΟΛΟΓΙΑ Ι,1,3,ΥΠ,ΠΡΟΔΡΟΜΙΤΗΣ ΓΕΡΑΣΙΜΟΣ,
2434,ΠΡΟ,2017,6,ΨΥΧΟΛΟΓΙΑΣ,ΠΡΟ,600005,ΠΕΡΙΓΡΑΦΙΚΗ ΣΤΑΤΙΣΤΙΚΗ,3,3,ΥΠ,ΚΑΛΑΜΑΤΙΑΝΟΥ ΑΓΛΑΙΑ,
2435,ΠΡΟ,2017,6,ΨΥΧΟΛΟΓΙΑΣ,ΠΡΟ,600006,ΕΙΣΑΓΩΓΗ ΣΤΗΝ ΑΝΑΠΤΥΞΙΑΚΗ ΨΥΧΟΛΟΓΙΑ,1,3,ΥΠ,ΚΑΖΗ ΣΜΑΡΑΓΔΑ,
2436,ΠΡΟ,2017,6,ΨΥΧΟΛΟΓΙΑΣ,ΠΡΟ,600012,ΕΙΣΑΓΩΓΗ ΣΤΗΝ ΚΟΙΝΩΝΙΚΗ ΨΥΧΟΛΟΓΙΑ ΙΙ,2,3,ΥΠ,ΠΡΟΔΡΟΜΙΤΗΣ ΓΕΡΑΣΙΜΟΣ,
2437,ΠΡΟ,2017,6,ΨΥΧΟΛΟΓΙΑΣ,ΠΡΟ,600013,ΕΙΣΑΓΩΓΗ ΣΤΗ ΓΝΩΣΤΙΚΗ ΨΥΧΟΛΟΓΙΑ,2,3,ΥΠ,ΣΑΜΑΡΤΖΗ ΣΤΑΥΡΟΥΛΑ,
